ID,Time,Name,Amount,TypeName 
3275,20141123,Îç²Í,-8.5,ÒûÊ³
3276,20141123,Íí²Í,-8,ÒûÊ³
3277,20141124,¶¹É³¹Ø³µ·Ñ,-3,ÂÃÐÐ
3278,20141124,¶¹É³¹ØÃÅÆ±,-50,ÂÃÐÐ
3279,20141124,Îç·¹,-11,ÂÃÐÐ
3280,20141124,ÂòË®,-3,ÂÃÐÐ
3281,20141124,¶¹É³¹Øµ½¶¹É³¹ØÕ¾³µ·Ñ,-10,ÂÃÐÐ
3282,20141124,¶¹É³¹Øµ½ÕÑÍ¨»ð³µÆ±,-9.5,ÂÃÐÐ
3283,20141124,ÕÑÍ¨¹«½»,-2,ÂÃÐÐ
3284,20141124,Íí·¹,-9,ÂÃÐÐ
3285,20141125,Îç·¹,-3,ÂÃÐÐ
3286,20141125,ºì¹ûµ½Í×ÀÖ³µ·Ñ,-15,ÂÃÐÐ
3287,20141125,Í×ÀÖ´åÄ¦µÄ,-20,ÂÃÐÐ
3288,20141125,ÁãÊ³,-3,ÂÃÐÐ
3289,20141125,Â³·¬µ½ºì¹û»ð³µÆ±,-1,ÂÃÐÐ
3290,20141125,ºì¹û×¡ËÞ,-30,ÂÃÐÐ
3291,20141125,ºì¹û¹«½»,-2,ÂÃÐÐ
3292,20141125,Íí·¹,-8,ÂÃÐÐ
3293,20141125,ÂòË®,-3.5,ÂÃÐÐ
3294,20141126,ºì¹ûÖÁ³Ç¹Ø³µ·Ñ,-24,ÂÃÐÐ
3295,20141126,ºì¹û¹«½»,-6,ÂÃÐÐ
3296,20141126,ÂòË®,-3.5,ÂÃÐÐ
3297,20141126,Íí·¹,-12,ÂÃÐÐ
3298,20141127,Îç²Í,-7.5,ÒûÊ³
3299,20141127,Ô²Í¨Â·Í£³µ·Ñ,-1,½»Í¨
3300,20141127,ÂòËø,-20,ÈÕ³£ÓÃÆ·
3301,20141127,ÌÔ±¦Âò¿ã×Ó,-69,ÒÂÎï
3302,20141128,Îç²Í,-11,ÒûÊ³
3303,20141128,Íí²Í,-9,ÒûÊ³
3304,20141128,ÐÞÏà»ú,-50,µç×ÓÏû·Ñ
3305,20141129,Îç²Í,-8.5,ÒûÊ³
3306,20141129,Íí²Í,-9,ÒûÊ³
3307,20141130,À¥Ã÷¹«½»ºÍµØÌú,-7,ÂÃÐÐ
3308,20141130,º¼ÖÝ»ú³¡´ó°Í,-20,ÂÃÐÐ
3309,20141130,º¼ÖÝ×¡ËÞ,-120,ÂÃÐÐ
3310,20141130,º¼ÖÝµØÌú,-4,ÂÃÐÐ
3311,20141130,Íí²Í,-12,ÒûÊ³
3312,20141201,Ôç²Í,-3,ÒûÊ³
3313,20141201,Îç²Í,-5,ÒûÊ³
3314,20141201,ÂòË®,-7.5,ÂÃÐÐ
3315,20141201,Íí²Í,-13,ÒûÊ³
3316,20141201,º¼ÖÝ×¡ËÞ,-74,ÂÃÐÐ
3317,20141202,Ôç²Í,-3,ÒûÊ³
3318,20141202,Îç²Í,-13,ÒûÊ³
3319,20141202,Íí²Í,-15,ÒûÊ³
3320,20141202,º¼ÖÝ×¡ËÞ,-79,ÂÃÐÐ
3321,20141203,Ôç²Í,-3,ÒûÊ³
3322,20141203,Îç²Í,-5,ÒûÊ³
3323,20141203,Íí²Í,-10,ÒûÊ³
3324,20141203,×¡ËÞ,-79,ÂÃÐÐ
3325,20141203,ÂòË®,-4,ÂÃÐÐ
3326,20141203,¿´µçÓ°,-33,ÎÄ»¯Ïû·Ñ
3327,20141203,µØÌú,-2,ÂÃÐÐ
3328,20141204,Ôç²Í,-3,ÒûÊ³
3329,20141204,µØÌú,-3,ÂÃÐÐ
3330,20141204,ÂòÊé,-55,Êé¿¯Ïû·Ñ
3331,20141204,ÂòË®,-2.5,ÂÃÐÐ
3332,20141204,¿ìµÝ·Ñ,-27,ÂÃÐÐ
3333,20141204,×¡ËÞ,-58,ÂÃÐÐ
3334,20141204,Íí²Í,-12,ÒûÊ³
3335,20141205,Ôç²Í,-3,ÒûÊ³
3336,20141205,ÉÏÍø,-9,ÂÃÐÐ
3337,20141205,Îç²Í,-7.5,ÒûÊ³
3338,20141205,Íí²Í,-11,ÒûÊ³
3339,20141205,×¡ËÞ,-58,ÂÃÐÐ
3340,20141206,Ôç²Í,-3,ÒûÊ³
3341,20141206,º¼ÖÝ×â×ÔÐÐ³µ·Ñ,-1,ÂÃÐÐ
3342,20141206,Îç²Í,-7.5,ÒûÊ³
3343,20141206,µØÌú,-4,ÂÃÐÐ
3344,20141206,º¼ÖÝµ½Í©Ïç»ð³µÆ±,-14,ÂÃÐÐ
3345,20141206,Í©Ïçµ½ÎÚÕò¹«½»,-5,ÂÃÐÐ
3346,20141206,ÎÚÕò×¡ËÞ·Ñ,-100,ÂÃÐÐ
3347,20141206,ÎÚÕòÍ¨Æ±,-150,ÂÃÐÐ
3348,20141206,Íí²Í,-10,ÒûÊ³
3349,20141207,Îç²Í,-10,ÒûÊ³
3350,20141207,Âò¹ÃÉ©±ýËÍÈË,-20,ÈË¼Ê¿ªÖ§
3351,20141207,ÎÚÕòµ½ÏôÉ½»ú³¡,-38,ÂÃÐÐ
3352,20141207,À¥Ã÷»ú³¡´ó°Í,-13,ÂÃÐÐ
3353,20141208,Íí²Í,-9,ÒûÊ³
3354,20141209,Îç²Í,-10.5,ÒûÊ³
3355,20141209,Íí²Í,-9,ÒûÊ³
3356,20141209,¹¬Í¢±ýÎÝÂò±ý,-22,ÒûÊ³
3357,20141210,Îç²Í,-9,ÒûÊ³
3358,20141210,Íí²Í,-9,ÒûÊ³
3359,20141210,¹¤×Ê,5915.57,¹¤×Ê
3360,20141210,·¿×â,-500,·¿×â
3361,20141210,¿ìµÝÎ¬ÐÞÏà»ú,-20,µç×ÓÏû·Ñ
3362,20141210,¹¤×Ê,151.73,¹¤×Ê
3363,20141210,¸öÈËËùµÃË°,-151.73,ÄÉË°
3364,20141211,Îç²Í,-9,ÒûÊ³
3365,20141211,Íí²Í,-7.5,ÒûÊ³
3366,20141212,Îç²Í,-9,ÒûÊ³
3367,20141212,µ³·Ñ,-15,Éç»á»î¶¯
3368,20141213,º£¹¡´ó°ÓÍ£³µ·Ñ,-1,½»Í¨
3369,20141213,»Ø¼Ò¹«½»,-2,½»Í¨
3370,20141214,È¥Âò¶þÊÖµ¥³µµÄ¹«½»¼°µØÌú,-6,½»Í¨
3371,20141214,Îç²Í,-9,ÒûÊ³
3372,20141214,Íí²Í,-8.5,ÒûÊ³
3373,20141214,¼Î»ªÂò±ý,-11,ÒûÊ³
3374,20141214,Âò¶þÊÖµ¥³µ,-80,½»Í¨
3375,20141215,Îç²Í,-7.5,ÒûÊ³
3376,20141215,Íí²Í,-9,ÒûÊ³
3377,20141215,¼ÒÀÖ¸£ÂòÊ³Îï,-46.6,ÂÃÐÐ
3378,20141215,ÌæÍ¬ÊÂ¸¶ÌÔ±¦µÄÕÊ,-0.64,ÈË¼Ê¿ªÖ§
3379,20141216,Îç²Í,-9,ÒûÊ³
3380,20141217,Îç²Í,-10.5,ÒûÊ³
3381,20141217,Íí²Í,-6,ÒûÊ³
3382,20141217,»°·Ñ,-49.5,Í¨Ñ¶
3383,20141217,À¥Ã÷µ½ÆÁ±ß»ð³µÆ±,-61.5,ÂÃÐÐ
3384,20141217,ÆÁ±ß»ð³µÕ¾µ½¿ÍÔËÕ¾¹«½»,-2,ÂÃÐÐ
3385,20141217,ÆÁ±ß×¡ËÞ,-60,ÂÃÐÐ
3386,20141218,Ôç²Í,-3,ÂÃÐÐ
3387,20141218,ÆÁ±ß¹«½»,-2,ÂÃÐÐ
3388,20141218,ÂòË®,-3,ÂÃÐÐ
3389,20141218,Íí²Í,-6,ÂÃÐÐ
3390,20141218,ÆÁ±ß×¡ËÞ,-50,ÂÃÐÐ
3391,20141219,ÆÁ±ß¹«½»,-2,ÂÃÐÐ
3392,20141219,ÂòË®,-2.5,ÂÃÐÐ
3393,20141219,Íí·¹,-10,ÂÃÐÐ
3394,20141219,ÆÁ±ß¿ÍÔËÕ¾µ½»ð³µÕ¾,-2,ÂÃÐÐ
3395,20141219,ÆÁ±ßµ½À¥Ã÷»ð³µ,-61.5,ÂÃÐÐ
3396,20141219,Âò±ý,-6,ÒûÊ³
3397,20141220,Îç²Í,-9,ÒûÊ³
3398,20141220,Íí²Í,-8.5,ÒûÊ³
3399,20141220,¹¬Í¢±ýÎÝÂò±ý,-22,ÒûÊ³
3400,20141220,ÍõÖÞ»éÀñËæÀñ,-200,ÈË¼Ê¿ªÖ§
3401,20141220,ÌÔ±¦Âòµ¥³µ³µËø,-12,×ÔÐÐ³µ°®ºÃ
3402,20141221,Îç²Í,-10,ÒûÊ³
3403,20141221,Íí²Í,-9,ÒûÊ³
3404,20141222,Îç²Í,-9,ÒûÊ³
3405,20141222,Íí²Í,-7.5,ÒûÊ³
3406,20141223,Îç²Í,-7.5,ÒûÊ³
3407,20141223,Íí²Í,-9,ÒûÊ³
3408,20141223,Ê¡Í¼¼°ÕïËùÍ£³µ·Ñ,-1,½»Í¨
3409,20141223,¼ÒÀÖ¸£ÂòÊ³Îï,-47.3,ÂÃÐÐ
3410,20141223,ÓÊ¼Ä½øÐÞÉêÇë±í,-11,Ö°Òµ·¢Õ¹
3411,20141224,Îç²Í,-9,ÒûÊ³
3412,20141224,Íí²Í,-7.5,ÒûÊ³
3413,20141224,ÌÔ±¦ÐÞÏà»ú,-210,µç×ÓÏû·Ñ
3414,20141224,È¥º¼ÖÝÑ§Ï°±¨ÕË,563.46,¹¤×Ê
3415,20141225,Ôç²Í,-2.1,ÒûÊ³
3416,20141225,ÂòË®,-5.5,ÂÃÐÐ
3417,20141225,Íí·¹,-10,ÒûÊ³
3418,20141225,×¡ËÞ,-40,ÂÃÐÐ
3419,20141225,ÂòÒ©,-58.2,Ò½ÁÆ
3420,20141226,ÂòË®,-5,ÂÃÐÐ
3421,20141226,Íí·¹,-11,ÒûÊ³
3422,20141226,×âµ¥³µ·Ñ,-135,ÂÃÐÐ
3423,20141226,¹¬Í¢±ýÎÝÂò±ý,-22,ÒûÊ³
3424,20141227,Îç²Í,-10,ÒûÊ³
3425,20141227,Íí²Í,-9,ÒûÊ³
3426,20141228,Íí²Í,-8,ÒûÊ³
3427,20141228,È¥ÐÂÓ­¸ÉÐÝËùÌå¼ì²¹Öú,130,¹¤×Ê
3428,20141229,Îç²Í,-7.5,ÒûÊ³
3429,20141229,Íí²Í,-9,ÒûÊ³
3430,20141229,À¥Ã÷µ½ÒËÁ¼»ð³µÆ±,-5,½»Í¨
3431,20141230,ÒËÁ¼±±Õ¾ÖÁÏØ³Ç¹«½»,-3,½»Í¨
3432,20141230,ÒËÁ¼ÂòÒ©,-22.8,Ò½ÁÆ
3433,20141231,ÏØ³ÇÖÁÒËÁ¼±±Õ¾¹«½»,-3,½»Í¨
3434,20141231,ÒËÁ¼ÖÁÀ¥Ã÷»ð³µ,-5,½»Í¨
3435,20141231,Íí²Í,-9,ÒûÊ³
3436,20150101,Íí²Í,-9,ÒûÊ³
3437,20141229,À¥Ã÷µ½ÖØÇìÍù·µ»úÆ±,-642,ÂÃÐÐ
3438,20150101,µ½³¤Ë®»ú³¡³µ·Ñ,-7,ÂÃÐÐ
3439,20150101,ÖØÇì»ú³¡´ó°Í,-15,ÂÃÐÐ
3440,20150101,ÖØÇì×¡ËÞ,-75,ÂÃÐÐ
3441,20150102,ÖØÇìµØÌú+¹«½»,-14,ÂÃÐÐ
3442,20150102,Íí·¹,-5,ÂÃÐÐ
3443,20150102,Ò¹ÓÎÁ½½­ÓÎ´¬·Ñ,-138,ÂÃÐÐ
3444,20150102,ÂòË®ºÍÊ³Îï,-31.5,ÂÃÐÐ
3445,20150102,×¡ËÞ,-52,ÂÃÐÐ
3446,20150103,Ôç²Í,-12,ÂÃÐÐ
3447,20150103,ËÎÇìÁä¹Ê¾ÓÃÅÆ±,-2,ÂÃÐÐ
3448,20150103,µØÌú,-14,ÂÃÐÐ
3449,20150103,Íí²Í,-30,ÂÃÐÐ
3450,20150103,ÖØÇì±±ÖÁÎäÂ¡»ð³µÆ±,-24.5,ÂÃÐÐ
3452,20150103,ÂòË®,-3,ÂÃÐÐ
3453,20150103,×¡ËÞ,-50,ÂÃÐÐ
3454,20150104,ÏÉÅ®ÕòÍù·µ,-16,ÂÃÐÐ
3455,20150104,Ôç²Í,-5,ÂÃÐÐ
3456,20150104,Ìì¿Ó+µØ·ìÃÅÆ±,-170,ÂÃÐÐ
3457,20150105,ÂòË®,-3,ÂÃÐÐ
3458,20150105,Íí·¹,-10,ÂÃÐÐ
3459,20150105,ÎäÂ¡ÖÁÖØÇì»ð³µ,-24.5,ÂÃÐÐ
3460,20150105,ÖØÇìµØÌú+¹«½»,-6,ÂÃÐÐ
3461,20150105,³¤½­Ë÷µÀ,-10,ÂÃÐÐ
3462,20150104,ÄÏÉ½Ò»¿ÃÊ÷ÃÅÆ±,-15,ÂÃÐÐ
3463,20150104,×¡ËÞ,-40,ÂÃÐÐ
3464,20150105,Ôç²Í,-5,ÂÃÐÐ
3465,20150105,ÖØÇì¿¹Õ½ÒÅ¼£²©Îï¹ÝÃÅÆ±,-20,ÂÃÐÐ
3466,20150105,ÖØÇì¹«½»+µØÌú,-16,ÂÃÐÐ
3467,20150105,Îç·¹,-10,ÂÃÐÐ
3468,20150105,ÂòË®¼°Íí²Í,-6,ÂÃÐÐ
3469,20150105,À¥Ã÷»ú³¡´ó°Í,-13,ÂÃÐÐ
3470,20150106,Îç²Í,-8,ÒûÊ³
3471,20150106,Íí²Í,-9,ÒûÊ³
3472,20150106,¹¬Í¢±ýÎÝÂò±ý,-22,ÒûÊ³
3473,20150107,Îç²Í,-8,ÒûÊ³
3474,20150107,Íí²Í,-9,ÒûÊ³
3475,20150108,Îç²Í,-8,ÒûÊ³
3476,20150109,Îç²Í,-8,ÒûÊ³
3477,20150109,Íí²Í,-9,ÒûÊ³
3478,20150109,¹¬Í¢±ýÎÝÂò±ý,-22,ÒûÊ³
3479,20150109,¹¤×Ê,2310.1,¹¤×Ê
3480,20150109,·¿×â,-450,·¿×â
3481,20150110,Îç²Í,-9,ÒûÊ³
3482,20150110,Íí²Í,-8,ÒûÊ³
3483,20150110,¼ÒÀÖ¸£ÂòÊ³Îï,-36.8,ÒûÊ³
3484,20150111,Íí²Í,-9,ÒûÊ³
3485,20150112,Îç²Í,-8,ÒûÊ³
3486,20150112,Íí²Í,-8,ÒûÊ³
3487,20150113,Îç²Í,-8,ÒûÊ³
3488,20150113,Íí²Í,-9,ÒûÊ³
3489,20150113,ÌÔ±¦ÂòÊé,-59,Êé¿¯Ïû·Ñ
3490,20150114,ÂòÃÀÀû´ï×ÔÐÐ³µ,-1398,×ÔÐÐ³µ°®ºÃ
3491,20150114,Íí²Í,-9,ÒûÊ³
3492,20150114,ÂòË®,-2,ÂÃÐÐ
3493,20150114,ÍØ¶«ÓÎÓ¾¹ÝÍ£³µ·Ñ,-0.5,½»Í¨
3494,20150115,Îç²Í,-9,ÒûÊ³
3495,20150115,Íí²Í,-5.5,ÒûÊ³
3496,20150115,ÌÔ±¦ÂòÓ¾Ã±,-13.6,ÈÕ³£ÓÃÆ·
3497,20150116,Îç²Í,-9,ÒûÊ³
3498,20150116,Íí²Í,-8,ÒûÊ³
3499,20150117,Îç²Í,-8.5,ÒûÊ³
3500,20150117,Íí²Í,-9,ÒûÊ³
3501,20150117,¹¬Í¢±ýÎÝÂò±ý,-22,ÒûÊ³
3502,20150117,ÍØ¶«ÓÎÓ¾¹ÝÍ£³µ·Ñ,-0.5,½»Í¨
3503,20150118,Îç²Í,-9,ÒûÊ³
3504,20150118,Íí²Í,-8.5,ÒûÊ³
3505,20150119,Îç²Í,-7.5,ÒûÊ³
3506,20150119,Íí²Í,-9,ÒûÊ³
3507,20150119,¼ÒÀÖ¸£Âò¸ÉÁ¸,-36.8,ÂÃÐÐ
3508,20150120,Îç²Í,-9,ÒûÊ³
3509,20150120,Íí²Í,-8,ÒûÊ³
3510,20150121,Îç²Í,-8,ÒûÊ³
3511,20150121,Íí²Í,-8,ÒûÊ³
3512,20150122,ÂòË®,-5,ÂÃÐÐ
3513,20150122,Íí·¹,-8,ÂÃÐÐ
3514,20150122,ÒËÁ¼¹·½Ö×¡ËÞ,-40,ÂÃÐÐ
3515,20150123,ÂòË®,-5.5,ÂÃÐÐ
3516,20150123,Íí·¹,-9,ÒûÊ³
3517,20150123,¹¬Í¢±ýÎÝÂò±ý,-22,ÒûÊ³
3518,20150123,Àí·¢,-20,ÈÕ³£Ö§³ö
3519,20150124,Îç²Í,-8.5,ÒûÊ³
3520,20150124,Ê¡¿ÚÍ£³µ·Ñ,-0.5,½»Í¨
3521,20150124,12ÔÂ·Ýµç·Ñ,-41.5,Ë®µç
3522,20150125,Îç²Í,-8.5,ÒûÊ³
3523,20150125,Íí²Í,-9,ÒûÊ³
3524,20150120,²©Ê±Ö÷ÌâÐÐÒµ¹ÉÆ±»ù½ð·Öºì,166.75,Í¶×ÊÊÕÒæ
3525,20150120,Ò×ÎÈ½¡ÊÕÒæA»ù½ð·Öºì,153.65,Í¶×ÊÊÕÒæ
3526,20150126,°ËÌõÓãP2PÍ¶×ÊÊÕÒæ,69.4,Í¶×ÊÊÕÒæ
3527,20150126,Îç²Í,-9,ÒûÊ³
3528,20150126,Íí²Í,-8.5,ÒûÊ³
3529,20150127,Îç²Í,-8,ÒûÊ³
3530,20150127,Íí²Í,-9,ÒûÊ³
3531,20150127,¼ÒÀÖ¸£ÂòÊ³Îï,-47.3,ÂÃÐÐ
3532,20150127,¹¬Í¢±ýÎÝÂò±ý,-11,ÒûÊ³
3533,20150127,ÌÔ±¦ÂòÊÖ»úµç³Ø,-28,µç×ÓÏû·Ñ
3534,20150128,Îç²Í,-9,ÒûÊ³
3535,20150128,Íí²Í,-6,ÒûÊ³
3536,20150129,ÂòË®,-4.5,ÂÃÐÐ
3537,20150129,Íí·¹,-10,ÂÃÐÐ
3538,20150129,×¡ËÞ,-40,ÂÃÐÐ
3539,20150130,ÂòË®,-2.5,ÂÃÐÐ
3540,20150130,Íí·¹,-9,ÂÃÐÐ
3541,20150130,Îç²Í,-12,ÂÃÐÐ
3542,20150130,¹¬Í¢±ýÎÝÂò±ý,-22,ÒûÊ³
3543,20150131,Îç²Í,-8.5,ÒûÊ³
3544,20150131,Íí²Í,-9,ÒûÊ³
3545,20150201,Îç²Í,-8.5,ÒûÊ³
3546,20150201,Íí²Í,-9,ÒûÊ³
3547,20150201,³ä»°·Ñ,-49.5,Í¨Ñ¶
3548,20150201,¼ÒÀÖ¸£Âò¸ÉÁ¸,-46.7,ÂÃÐÐ
3549,20150202,Îç²Í,-8,ÂÃÐÐ
3550,20150202,ÂòË®,-6,ÂÃÐÐ
3551,20150202,Íí²Í,-4,ÂÃÐÐ
3552,20150202,ÐÂÆ½ÑïÎäÕò×¡ËÞ,-30,ÂÃÐÐ
3553,20150203,Îç²Í,-7,ÂÃÐÐ
3554,20150202,ÂòË®,-6,ÂÃÐÐ
3555,20150203,Íí²Í,-10,ÂÃÐÐ
3556,20150203,Ôª½­Ñò½ÖÏç×¡ËÞ,-70,ÂÃÐÐ
3557,20150204,Îç·¹,-10,ÂÃÐÐ
3558,20150204,Íí·¹,-10,ÂÃÐÐ
3559,20150204,Ôª½­ÄÇÅµÏç×¡ËÞ,-30,ÂÃÐÐ
3560,20150205,Îç²Í,-7,ÂÃÐÐ
3561,20150205,Íí²Í,-7,ÂÃÐÐ
3562,20150205,ÂòË®,-3,ÂÃÐÐ
3563,20150205,Ôª½­µ½À¥Ã÷³µ·Ñ,-85,ÂÃÐÐ
3564,20150206,Îç²Í,-8,ÒûÊ³
3565,20150206,Íí²Í,-9,ÒûÊ³
3566,20150206,¹¬Í¢±ýÎÝÂò±ý,-22,ÒûÊ³
3567,20150207,Îç²Í,-8.5,ÒûÊ³
3568,20150207,Íí²Í,-9,ÒûÊ³
3569,20150208,Îç²Í,-8,ÒûÊ³
3570,20150208,Íí²Í,-9,ÒûÊ³
3571,20150208,Ê¡Í¼Í£³µ·Ñ,-0.5,½»Í¨
3572,20150208,Íø¹ºÅ¯ÊÖ±¦,-388,Ç×ÇéÏû·Ñ
3573,20150209,Îç²Í,-8,ÒûÊ³
3574,20150209,Íí²Í,-9,ÒûÊ³
3575,20150209,¹¬Í¢±ýÎÝÂò±ý,-22,ÒûÊ³
3576,20150210,Îç²Í,-8,ÒûÊ³
3577,20150210,Íí²Í,-9,ÒûÊ³
3578,20150210,·¿×â,-500,·¿×â
3579,20150210,1ÔÂ·Ý¹¤×Ê,3754.24,¹¤×Ê
3580,20150211,Îç²Í,-9,ÒûÊ³
3581,20150211,Îå»ªÇøÕþÎñÖÐÐÄ¸´Ó¡·ÑºÍÍ£³µ·Ñ,-2,ÈË¼Ê¿ªÖ§
3582,20150211,Ê¡Í¼Í£³µ·Ñ,-0.5,½»Í¨
3583,20150211,×¡·¿¹«»ý½ðÖÐÐÄÍ£³µ·Ñ,-0.5,ÈË¼Ê¿ªÖ§
3584,20150212,¹¬Í¢±ýÎÝÂò±ý,-22,ÒûÊ³
3585,20150213,Îç²Í,-7.5,ÒûÊ³
3586,20150213,Íí²Í,-9,ÒûÊ³
3587,20150213,¼ÒÀÖ¸£Âò¸ÉÁ¸,-36.8,ÂÃÐÐ
3588,20150214,ÂòË®,-2,ÂÃÐÐ
3589,20150214,Íí²Í,-9,ÒûÊ³
3590,20150215,Îç²Í,-8.5,ÒûÊ³
3591,20150215,Íí²Í,-9,ÒûÊ³
3592,20150210,Ë®µç·Ñ,-43.5,Ë®µç
3594,20150216,Îç²Í,-7.5,ÒûÊ³
3595,20150216,Íí²Í,-9,ÒûÊ³
3596,20140101,2014ÄêÖÕ½±,446.85,¹¤×Ê
3597,20140201,2014ÄêÖÕ½±,446.85,¹¤×Ê
3598,20140301,2014ÄêÖÕ½±,446.85,¹¤×Ê
3599,20140401,2014ÄêÖÕ½±,446.85,¹¤×Ê
3600,20140501,2014ÄêÖÕ½±,446.85,¹¤×Ê
3601,20140601,2014ÄêÖÕ½±,446.85,¹¤×Ê
3602,20140701,2014ÄêÖÕ½±,446.85,¹¤×Ê
3603,20140801,2014ÄêÖÕ½±,446.85,¹¤×Ê
3604,20140901,2014ÄêÖÕ½±,446.85,¹¤×Ê
3605,20141001,2014ÄêÖÕ½±,446.85,¹¤×Ê
3606,20141101,2014ÄêÖÕ½±,446.85,¹¤×Ê
3607,20141201,2014ÄêÖÕ½±,446.85,¹¤×Ê
3608,20150217,Îç·¹,-7.5,ÒûÊ³
3609,20150217,»ØÒËÁ¼³µ·Ñ,-21,½»Í¨
3610,20150218,¸øÍâÉûÑ¹ËêÇ®,-200,Ç×ÇéÏû·Ñ
3611,20150219,°Ö°Ö½è¿î,-5,Ç×ÇéÏû·Ñ
3612,20150219,ÂòË®,-1,ÒûÊ³
3613,20150220,ÂòË®,-2.5,ÒûÊ³
3614,20150220,ÒËÁ¼¹«½»,-2,½»Í¨
3615,20150221,ÂòË®,-2.5,ÒûÊ³
3616,20150222,ÒËÁ¼µ½À¥Ã÷³µ·Ñ,-8,½»Í¨
3617,20150222,Íí²Í,-11.5,ÒûÊ³
3618,20150222,ÊÖ»ú»°·Ñ³äÖµ,-30,Í¨Ñ¶
3619,20150222,Î¢ÐÅºì°ü,35,ÒâÍâÊÕÈë
3620,20150222,Âò¿¾Ñ¼ËÍÈË,-69,ÈË¼Ê¿ªÖ§
3621,20150223,Íí²Í,-4,ÒûÊ³
3622,20150223,¼ÒÀÖ¸£Âò¸ÉÁ¸,-53.1,ÂÃÐÐ
3623,20150223,¹¬Í¢±ýÎÝÂò±ý,-11,ÒûÊ³
3624,20150224,Íí²Í,-9.5,ÒûÊ³
3625,20150225,Îç²Í,-8.5,ÒûÊ³
3626,20150225,Íí²Í,-12,ÂÃÐÐ
3627,20150225,À¥Ã÷µ½ÂÞÆ½»ð³µÆ±,-37.5,ÂÃÐÐ
3628,20150225,ÂÞÆ½×¡ËÞ,-98,ÂÃÐÐ
3629,20150226,ÂòË®,-11,ÂÃÐÐ
3630,20150226,Îç²Í,-10,ÂÃÐÐ
3631,20150226,Íí²Í,-8,ÂÃÐÐ
3632,20150226,ÐËÒå×¡ËÞ,-40,ÂÃÐÐ
3633,20150227,ÂòË®,-9.5,ÂÃÐÐ
3634,20150227,Îç²Í,-4,ÂÃÐÐ
3635,20150227,Íí²Í,-15,ÂÃÐÐ
3636,20150227,ÂÞÆ½×âµ¥³µ·ÑÓÃ,-100,ÂÃÐÐ
3637,20150227,ÂÞÆ½ÖÁÀ¥Ã÷»ð³µÆ±,-37.5,ÂÃÐÐ
3638,20150228,¹¬Í¢±ýÎÝÂò±ý,-33,ÒûÊ³
3639,20150228,Îç²Í,-9,ÒûÊ³
3640,20150228,Íí²Í,-10.5,ÒûÊ³
3641,20150228,ÒÕÁúÍø·µÏÖ,20,ÒâÍâÊÕÈë
3642,20150301,Îç²Í,-10.5,ÒûÊ³
3643,20150301,Íí²Í,-9,ÒûÊ³
3644,20150302,Îç²Í,-9,ÒûÊ³
3645,20150302,Íí²Í,-7.5,ÒûÊ³
3646,20150303,Îç²Í,-7.5,ÒûÊ³
3647,20150303,Íí²Í,-9,ÒûÊ³
3648,20150303,¼ÒÀÖ¸£Âò¸ÉÁ¸,-36.8,ÂÃÐÐ
3649,20150304,Îç²Í,-9,ÒûÊ³
3650,20150304,Íí²Í,-7.5,ÒûÊ³
3651,20150304,Ê¡Í¼Í£³µ·Ñ,-0.5,½»Í¨
3652,20150305,ÂòË®,-3.9,ÂÃÐÐ
3653,20150305,Íí·¹,-4,ÂÃÐÐ
3654,20150305,Ð¡ÂÌÖ­×¡ËÞ,-70,ÂÃÐÐ
3656,20150306,Ôç²Í,-2,ÂÃÐÐ
3657,20150306,Íí·¹,-4,ÂÃÐÐ
3658,20150306,¼Î»ª±ýÎÝÂò±ý,-22,ÂÃÐÐ
3659,20150307,Îç²Í,-10.5,ÒûÊ³
3660,20150307,Íí²Í,-9,ÒûÊ³
3661,20150308,Îç²Í,-10.5,ÒûÊ³
3662,20150308,Íí²Í,-9,ÒûÊ³
3663,20150308,ÌÔ±¦Âò¶úÈû,-9.9,ÈÕ³£ÓÃÆ·
3664,20150308,Ö§¸¶±¦ºì°ü,1.46,ÒâÍâÊÕÈë
3665,20150309,Îç²Í,-7.5,ÒûÊ³
3666,20150309,Íí²Í,-9,ÒûÊ³
3667,20150310,Îç²Í,-9,ÒûÊ³
3668,20150310,Íí²Í,-9,ÒûÊ³
3669,20150310,¹¬Í¢±ýÎÝÂò±ý,-22,ÒûÊ³
3670,20150310,¸´Ó¡²ÄÁÏ,-2,Ö°Òµ·¢Õ¹
3671,20150310,¼Ä½øÐÞÉêÇë,-46,Ö°Òµ·¢Õ¹
3672,20150310,¹¤×Ê,2796.1,¹¤×Ê
3673,20150306,ÂòË®,-5,ÂÃÐÐ
3674,20150311,Îç²Í,-9,ÒûÊ³
3675,20150311,Íí²Í,-9,ÒûÊ³
3676,20150312,Îç²Í,-8,ÒûÊ³
3677,20150312,Íí²Í,-9,ÒûÊ³
3678,20150313,Îç²Í,-7.5,ÒûÊ³
3679,20150313,Íí²Í,-9,ÒûÊ³
3680,20150314,Îç²Í,-10.5,ÒûÊ³
3681,20150314,Íí²Í,-9,ÒûÊ³
3682,20150314,¹¬Í¢±ýÎÝÂò±ý,-22,ÒûÊ³
3683,20150314,¼ÒÀÖ¸£Âò¸ÉÁ¸,-36.8,ÂÃÐÐ
3684,20150315,Îç²Í,-8,ÒûÊ³
3685,20150316,ÂòË®,-2.5,ÂÃÐÐ
3686,20150316,Îç²Í,-9,ÒûÊ³
